fork_direction	fork_iz	fork_chrom	fork_tz	fork_start	fork_end	fork_pred
centromeric	77175000	chr10	76750000	76750000	77175000	1
telomeric	77175000	chr10	77425000	77175000	77425000	1
centromeric	77575000	chr10	77425000	77425000	77575000	1
telomeric	77575000	chr10	77850000	77575000	77850000	1
centromeric	78375000	chr10	77850000	77850000	78375000	1
telomeric	78375000	chr10	78950000	78375000	78950000	1
centromeric	79725000	chr10	78950000	78950000	79725000	1
telomeric	79725000	chr10	79875000	79725000	79875000	0.5771794319152832
centromeric	80125000	chr10	79875000	79875000	80125000	0.5771794319152832
telomeric	80125000	chr10	80450000	80125000	80450000	1
centromeric	80675000	chr10	80450000	80450000	80675000	1
telomeric	80675000	chr10	80825000	80675000	80825000	1
centromeric	81125000	chr10	80825000	80825000	81125000	1
telomeric	81125000	chr10	81250000	81125000	81250000	0.9999997615814209
centromeric	81375000	chr10	81250000	81250000	81375000	0.9999997615814209
telomeric	81375000	chr10	82400000	81375000	82400000	1
centromeric	82825000	chr10	82400000	82400000	82825000	1
telomeric	82825000	chr10	83150000	82825000	83150000	1
centromeric	84575000	chr10	83150000	83150000	84575000	1
telomeric	84575000	chr10	84700000	84575000	84700000	1
centromeric	85075000	chr10	84700000	84700000	85075000	1
telomeric	85075000	chr10	85250000	85075000	85250000	0.9999978542327881
centromeric	85525000	chr10	85250000	85250000	85525000	0.9999978542327881
telomeric	85525000	chr10	85800000	85525000	85800000	1
centromeric	85925000	chr10	85800000	85800000	85925000	1
telomeric	85925000	chr10	86300000	85925000	86300000	1
centromeric	86775000	chr10	86300000	86300000	86775000	1
telomeric	86775000	chr10	87400000	86775000	87400000	1
centromeric	88725000	chr10	87400000	87400000	88725000	1
telomeric	88725000	chr10	89200000	88725000	89200000	1
centromeric	89725000	chr10	89200000	89200000	89725000	1
telomeric	89725000	chr10	90350000	89725000	90350000	1
centromeric	91125000	chr10	90350000	90350000	91125000	1
telomeric	91125000	chr10	92100000	91125000	92100000	0.9999994039535522
centromeric	93325000	chr10	92100000	92100000	93325000	0.9999994039535522
telomeric	93325000	chr10	94500000	93325000	94500000	1
centromeric	95425000	chr10	94500000	94500000	95425000	1
telomeric	95425000	chr10	95750000	95425000	95750000	1
centromeric	95875000	chr10	95750000	95750000	95875000	1
telomeric	95875000	chr10	96400000	95875000	96400000	1
centromeric	96675000	chr10	96400000	96400000	96675000	1
telomeric	96675000	chr10	98100000	96675000	98100000	0.9999988079071045
centromeric	99125000	chr10	98100000	98100000	99125000	0.9999988079071045
telomeric	99125000	chr10	99850000	99125000	99850000	1
centromeric	100075000	chr10	99850000	99850000	100075000	1
telomeric	100075000	chr10	100300000	100075000	100300000	1
centromeric	100525000	chr10	100300000	100300000	100525000	1
telomeric	100525000	chr10	102750000	100525000	102750000	1
centromeric	103375000	chr10	102750000	102750000	103375000	1
telomeric	103375000	chr10	104250000	103375000	104250000	0.998221218585968
centromeric	104675000	chr10	104250000	104250000	104675000	0.998221218585968
telomeric	104675000	chr10	104900000	104675000	104900000	0.9990897178649902
centromeric	105725000	chr10	104900000	104900000	105725000	0.9990897178649902
telomeric	105725000	chr10	107100000	105725000	107100000	1
centromeric	108375000	chr10	107100000	107100000	108375000	1
telomeric	108375000	chr10	109250000	108375000	109250000	0.9999986886978149
centromeric	109525000	chr10	109250000	109250000	109525000	0.9999986886978149
telomeric	109525000	chr10	109700000	109525000	109700000	0.9923812747001648
centromeric	109825000	chr10	109700000	109700000	109825000	0.9923812747001648
telomeric	109825000	chr10	110050000	109825000	110050000	1
centromeric	110875000	chr10	110050000	110050000	110875000	1
telomeric	110875000	chr10	111025000	110875000	111025000	1
centromeric	111425000	chr10	111025000	111025000	111425000	1
telomeric	111425000	chr10	112600000	111425000	112600000	1
centromeric	112925000	chr10	112600000	112600000	112925000	1
telomeric	112925000	chr10	113250000	112925000	113250000	0.9999992847442627
centromeric	113575000	chr10	113250000	113250000	113575000	0.9999992847442627
telomeric	113575000	chr10	114050000	113575000	114050000	0.9783421754837036
centromeric	114175000	chr10	114050000	114050000	114175000	0.9783421754837036
telomeric	114175000	chr10	114350000	114175000	114350000	0.6516029238700867
centromeric	115325000	chr10	114350000	114350000	115325000	0.6516029238700867
telomeric	115325000	chr10	116000000	115325000	116000000	1
centromeric	116575000	chr10	116000000	116000000	116575000	1
telomeric	116575000	chr10	116750000	116575000	116750000	1
centromeric	117075000	chr10	116750000	116750000	117075000	1
telomeric	117075000	chr10	117250000	117075000	117250000	1
centromeric	117375000	chr10	117250000	117250000	117375000	1
telomeric	117375000	chr10	117550000	117375000	117550000	0.9999998807907104
centromeric	117775000	chr10	117550000	117550000	117775000	0.9999998807907104
telomeric	117775000	chr10	118700000	117775000	118700000	1
centromeric	119175000	chr10	118700000	118700000	119175000	1
telomeric	119175000	chr10	119700000	119175000	119700000	1
centromeric	120525000	chr10	119700000	119700000	120525000	1
telomeric	120525000	chr10	120750000	120525000	120750000	1
centromeric	120975000	chr10	120750000	120750000	120975000	1
telomeric	120975000	chr10	121250000	120975000	121250000	1
centromeric	121675000	chr10	121250000	121250000	121675000	1
telomeric	121675000	chr10	122350000	121675000	122350000	0.9941114783287048
centromeric	123025000	chr10	122350000	122350000	123025000	0.9941114783287048
telomeric	123025000	chr10	125325000	123025000	125325000	1
centromeric	125975000	chr10	125325000	125325000	125975000	1
telomeric	125975000	chr10	126350000	125975000	126350000	1
centromeric	126975000	chr10	126350000	126350000	126975000	1
telomeric	126975000	chr10	127075000	126975000	127075000	0.9999990463256836
centromeric	127225000	chr10	127075000	127075000	127225000	0.9999990463256836
telomeric	127225000	chr10	127850000	127225000	127850000	1
centromeric	130650000	chr10	127850000	127850000	130650000	1
telomeric	130650000	chr10	131350000	130650000	131350000	1
centromeric	131450000	chr10	131350000	131350000	131450000	1
telomeric	800001	chr11	3050000	800001	3050000	0.9996321201324463
centromeric	3375000	chr11	3050000	3050000	3375000	0.9996321201324463
telomeric	3375000	chr11	3750000	3375000	3750000	1
centromeric	4225000	chr11	3750000	3750000	4225000	1
telomeric	4225000	chr11	4325000	4225000	4325000	1
centromeric	4725000	chr11	4325000	4325000	4725000	1
telomeric	4725000	chr11	5250000	4725000	5250000	1
centromeric	5475000	chr11	5250000	5250000	5475000	1
telomeric	5475000	chr11	5650000	5475000	5650000	1
centromeric	5775000	chr11	5650000	5650000	5775000	1
telomeric	5775000	chr11	5950000	5775000	5950000	1
centromeric	6425000	chr11	5950000	5950000	6425000	1
telomeric	6425000	chr11	8000000	6425000	8000000	1
centromeric	8675000	chr11	8000000	8000000	8675000	1
telomeric	8675000	chr11	10700000	8675000	10700000	0.6965486407279968
centromeric	12475000	chr11	10700000	10700000	12475000	0.6965486407279968
telomeric	12475000	chr11	13700000	12475000	13700000	1
centromeric	14075000	chr11	13700000	13700000	14075000	1
telomeric	14075000	chr11	15275000	14075000	15275000	0.850721538066864
centromeric	15375000	chr11	15275000	15275000	15375000	0.850721538066864
telomeric	15375000	chr11	15650000	15375000	15650000	0.836037814617157
centromeric	16575000	chr11	15650000	15650000	16575000	0.836037814617157
telomeric	16575000	chr11	17600000	16575000	17600000	1
centromeric	17925000	chr11	17600000	17600000	17925000	1
telomeric	17925000	chr11	18575000	17925000	18575000	1
centromeric	18975000	chr11	18575000	18575000	18975000	1
telomeric	18975000	chr11	19150000	18975000	19150000	0.9999966621398926
centromeric	20125000	chr11	19150000	19150000	20125000	0.9999966621398926
telomeric	20125000	chr11	20350000	20125000	20350000	1
centromeric	20525000	chr11	20350000	20350000	20525000	1
telomeric	20525000	chr11	21050000	20525000	21050000	1
centromeric	21175000	chr11	21050000	21050000	21175000	1
telomeric	21175000	chr11	22150000	21175000	22150000	0.9999934434890747
centromeric	22575000	chr11	22150000	22150000	22575000	0.9999934434890747
telomeric	22575000	chr11	22700000	22575000	22700000	0.999984860420227
centromeric	23025000	chr11	22700000	22700000	23025000	0.999984860420227
telomeric	23025000	chr11	23350000	23025000	23350000	0.7893754839897156
centromeric	23575000	chr11	23350000	23350000	23575000	0.7893754839897156
telomeric	23575000	chr11	25100000	23575000	25100000	1
centromeric	26275000	chr11	25100000	25100000	26275000	1
telomeric	26275000	chr11	27025000	26275000	27025000	0.9999998807907104
centromeric	27225000	chr11	27025000	27025000	27225000	0.9999998807907104
telomeric	27225000	chr11	27500000	27225000	27500000	1
centromeric	28075000	chr11	27500000	27500000	28075000	1
telomeric	28075000	chr11	28450000	28075000	28450000	1
centromeric	29625000	chr11	28450000	28450000	29625000	1
telomeric	29625000	chr11	29950000	29625000	29950000	1
centromeric	30075000	chr11	29950000	29950000	30075000	1
telomeric	30075000	chr11	30350000	30075000	30350000	1
centromeric	30725000	chr11	30350000	30350000	30725000	1
telomeric	30725000	chr11	32150000	30725000	32150000	1
centromeric	32625000	chr11	32150000	32150000	32625000	1
telomeric	32625000	chr11	32950000	32625000	32950000	1
centromeric	33175000	chr11	32950000	32950000	33175000	1
telomeric	33175000	chr11	33275000	33175000	33275000	1
centromeric	33525000	chr11	33275000	33275000	33525000	1
telomeric	33525000	chr11	34400000	33525000	34400000	1
centromeric	34825000	chr11	34400000	34400000	34825000	1
telomeric	34825000	chr11	34950000	34825000	34950000	0.9980649352073669
centromeric	35125000	chr11	34950000	34950000	35125000	0.9980649352073669
telomeric	35125000	chr11	35250000	35125000	35250000	0.9999114274978638
centromeric	35975000	chr11	35250000	35250000	35975000	0.9999114274978638
telomeric	35975000	chr11	41450000	35975000	41450000	1
centromeric	42125000	chr11	41450000	41450000	42125000	1
telomeric	42125000	chr11	42700000	42125000	42700000	1
centromeric	43675000	chr11	42700000	42700000	43675000	1
telomeric	43675000	chr11	44100000	43675000	44100000	1
centromeric	44475000	chr11	44100000	44100000	44475000	1
telomeric	44475000	chr11	45200000	44475000	45200000	1
centromeric	46075000	chr11	45200000	45200000	46075000	1
telomeric	46075000	chr11	47250000	46075000	47250000	0.9999940395355225
centromeric	47475000	chr11	47250000	47250000	47475000	0.9999940395355225
telomeric	47475000	chr11	47900000	47475000	47900000	0.9998434782028198
centromeric	48825000	chr11	47900000	47900000	48825000	0.9998434782028198
telomeric	48825000	chr11	49300000	48825000	49300000	1
centromeric	49725000	chr11	49300000	49300000	49725000	1
telomeric	49725000	chr11	49900000	49725000	49900000	1
centromeric	50225000	chr11	49900000	49900000	50225000	1
telomeric	50225000	chr11	50725000	50225000	50725000	1
centromeric	50875000	chr11	50725000	50725000	50875000	1
telomeric	50875000	chr11	51050000	50875000	51050000	1
centromeric	51675000	chr11	51050000	51050000	51675000	1
telomeric	51675000	chr11	52075000	51675000	52075000	1
centromeric	53325000	chr11	52075000	52075000	53325000	1
telomeric	53325000	chr11	53625000	53325000	53625000	1
centromeric	53775000	chr11	53625000	53625000	53775000	1
telomeric	53775000	chr11	54150000	53775000	54150000	1
centromeric	54975000	chr11	54150000	54150000	54975000	1
telomeric	54975000	chr11	56700000	54975000	56700000	0.9066222906112671
centromeric	58025000	chr11	56700000	56700000	58025000	0.9066222906112671
telomeric	58025000	chr11	58575000	58025000	58575000	1
centromeric	59425000	chr11	58575000	58575000	59425000	1
telomeric	59425000	chr11	59550000	59425000	59550000	1
centromeric	59825000	chr11	59550000	59550000	59825000	1
telomeric	59825000	chr11	59950000	59825000	59950000	1
centromeric	60375000	chr11	59950000	59950000	60375000	1
telomeric	60375000	chr11	60600000	60375000	60600000	1
centromeric	60875000	chr11	60600000	60600000	60875000	1
telomeric	60875000	chr11	61300000	60875000	61300000	1
centromeric	61575000	chr11	61300000	61300000	61575000	1
telomeric	61575000	chr11	61675000	61575000	61675000	0.9743800163269043
centromeric	61775000	chr11	61675000	61675000	61775000	0.9743800163269043
telomeric	61775000	chr11	62100000	61775000	62100000	1
centromeric	62525000	chr11	62100000	62100000	62525000	1
telomeric	62525000	chr11	63600000	62525000	63600000	1
centromeric	63925000	chr11	63600000	63600000	63925000	1
telomeric	63925000	chr11	64600000	63925000	64600000	1
centromeric	65175000	chr11	64600000	64600000	65175000	1
telomeric	65175000	chr11	65500000	65175000	65500000	1
centromeric	65775000	chr11	65500000	65500000	65775000	1
telomeric	65775000	chr11	66250000	65775000	66250000	1
centromeric	66975000	chr11	66250000	66250000	66975000	1
telomeric	66975000	chr11	67600000	66975000	67600000	1
centromeric	68325000	chr11	67600000	67600000	68325000	1
telomeric	68325000	chr11	68600000	68325000	68600000	1
centromeric	69025000	chr11	68600000	68600000	69025000	1
telomeric	69025000	chr11	69300000	69025000	69300000	1
centromeric	69675000	chr11	69300000	69300000	69675000	1
telomeric	69675000	chr11	70250000	69675000	70250000	1
centromeric	70675000	chr11	70250000	70250000	70675000	1
telomeric	70675000	chr11	71400000	70675000	71400000	1
centromeric	72375000	chr11	71400000	71400000	72375000	1
telomeric	72375000	chr11	72475000	72375000	72475000	1
centromeric	72575000	chr11	72475000	72475000	72575000	1
telomeric	72575000	chr11	73800000	72575000	73800000	1
centromeric	74875000	chr11	73800000	73800000	74875000	1
telomeric	74875000	chr11	75050000	74875000	75050000	1
centromeric	75225000	chr11	75050000	75050000	75225000	1
telomeric	75225000	chr11	75400000	75225000	75400000	1
centromeric	75625000	chr11	75400000	75400000	75625000	1
telomeric	75625000	chr11	76000000	75625000	76000000	1
centromeric	76325000	chr11	76000000	76000000	76325000	1
telomeric	76325000	chr11	76525000	76325000	76525000	0.9999996423721313
centromeric	76625000	chr11	76525000	76525000	76625000	0.9999996423721313
telomeric	76625000	chr11	77225000	76625000	77225000	0.9999772310256958
centromeric	77725000	chr11	77225000	77225000	77725000	0.9999772310256958
telomeric	77725000	chr11	77850000	77725000	77850000	1
centromeric	78225000	chr11	77850000	77850000	78225000	1
telomeric	78225000	chr11	78900000	78225000	78900000	1
centromeric	79625000	chr11	78900000	78900000	79625000	1
telomeric	79625000	chr11	79800000	79625000	79800000	1
centromeric	80025000	chr11	79800000	79800000	80025000	1
telomeric	80025000	chr11	81200000	80025000	81200000	1
centromeric	81625000	chr11	81200000	81200000	81625000	1
telomeric	81625000	chr11	82000000	81625000	82000000	1
centromeric	82825000	chr11	82000000	82000000	82825000	1
telomeric	82825000	chr11	83150000	82825000	83150000	0.9999961853027344
centromeric	83425000	chr11	83150000	83150000	83425000	0.9999961853027344
telomeric	83425000	chr11	83700000	83425000	83700000	1
centromeric	84075000	chr11	83700000	83700000	84075000	1
telomeric	84075000	chr11	84700000	84075000	84700000	1
centromeric	84875000	chr11	84700000	84700000	84875000	1
telomeric	84875000	chr11	85050000	84875000	85050000	1
centromeric	85275000	chr11	85050000	85050000	85275000	1
telomeric	85275000	chr11	85650000	85275000	85650000	1
centromeric	85825000	chr11	85650000	85650000	85825000	1
telomeric	85825000	chr11	85950000	85825000	85950000	1
centromeric	86575000	chr11	85950000	85950000	86575000	1
telomeric	86575000	chr11	86800000	86575000	86800000	0.9711355566978455
centromeric	86975000	chr11	86800000	86800000	86975000	0.9711355566978455
telomeric	86975000	chr11	87250000	86975000	87250000	1
centromeric	87475000	chr11	87250000	87250000	87475000	1
telomeric	87475000	chr11	87750000	87475000	87750000	1
centromeric	88025000	chr11	87750000	87750000	88025000	1
telomeric	88025000	chr11	88400000	88025000	88400000	1
centromeric	88625000	chr11	88400000	88400000	88625000	1
telomeric	88625000	chr11	88725000	88625000	88725000	0.9999998807907104
