fork_direction	fork_iz	fork_chrom	fork_tz	fork_start	fork_end	fork_pred
telomeric	97725000	chr10	98050000	97725000	98050000	1
centromeric	99275000	chr10	98050000	98050000	99275000	1
telomeric	99275000	chr10	100575000	99275000	100575000	0.7612702250480652
centromeric	100725000	chr10	100575000	100575000	100725000	0.7612702250480652
telomeric	100725000	chr10	101500000	100725000	101500000	0.9999480247497559
centromeric	102075000	chr10	101500000	101500000	102075000	0.9999480247497559
telomeric	102075000	chr10	102575000	102075000	102575000	1
centromeric	103375000	chr10	102575000	102575000	103375000	1
telomeric	103375000	chr10	104200000	103375000	104200000	0.9999053478240967
centromeric	105175000	chr10	104200000	104200000	105175000	0.9999053478240967
telomeric	105175000	chr10	105400000	105175000	105400000	1
centromeric	105625000	chr10	105400000	105400000	105625000	1
telomeric	105625000	chr10	106400000	105625000	106400000	1
centromeric	106875000	chr10	106400000	106400000	106875000	1
telomeric	106875000	chr10	107450000	106875000	107450000	0.9999723434448242
centromeric	108375000	chr10	107450000	107450000	108375000	0.9999723434448242
telomeric	108375000	chr10	109300000	108375000	109300000	1
centromeric	111425000	chr10	109300000	109300000	111425000	1
telomeric	111425000	chr10	113700000	111425000	113700000	0.9999998807907104
centromeric	115375000	chr10	113700000	113700000	115375000	0.9999998807907104
telomeric	115375000	chr10	116000000	115375000	116000000	1
centromeric	116325000	chr10	116000000	116000000	116325000	1
telomeric	116325000	chr10	116450000	116325000	116450000	0.9998905658721924
centromeric	117175000	chr10	116450000	116450000	117175000	0.9998905658721924
telomeric	117175000	chr10	118500000	117175000	118500000	1
centromeric	119375000	chr10	118500000	118500000	119375000	1
telomeric	119375000	chr10	119800000	119375000	119800000	1
centromeric	120275000	chr10	119800000	119800000	120275000	1
telomeric	120275000	chr10	120450000	120275000	120450000	1
centromeric	120725000	chr10	120450000	120450000	120725000	1
telomeric	120725000	chr10	121075000	120725000	121075000	1
centromeric	121475000	chr10	121075000	121075000	121475000	1
telomeric	121475000	chr10	122300000	121475000	122300000	1
centromeric	122925000	chr10	122300000	122300000	122925000	1
telomeric	122925000	chr10	124600000	122925000	124600000	0.999994158744812
centromeric	125925000	chr10	124600000	124600000	125925000	0.999994158744812
telomeric	125925000	chr10	126200000	125925000	126200000	1
centromeric	127375000	chr10	126200000	126200000	127375000	1
telomeric	127375000	chr10	127900000	127375000	127900000	1
centromeric	128275000	chr10	127900000	127900000	128275000	1
telomeric	128275000	chr10	129925000	128275000	129925000	1
centromeric	130650000	chr10	129925000	129925000	130650000	1
telomeric	130650000	chr10	131350000	130650000	131350000	1
centromeric	131450000	chr10	131350000	131350000	131450000	1
telomeric	800001	chr11	675000	675000	800001	0.6623951196670532
centromeric	1025000	chr11	675000	675000	1025000	0.6623951196670532
telomeric	1025000	chr11	1250000	1025000	1250000	0.9938910007476807
centromeric	1625000	chr11	1250000	1250000	1625000	0.9938910007476807
telomeric	1625000	chr11	1725000	1625000	1725000	0.9797868728637695
centromeric	2075000	chr11	1725000	1725000	2075000	0.9797868728637695
telomeric	2075000	chr11	2250000	2075000	2250000	0.657650351524353
centromeric	2425000	chr11	2250000	2250000	2425000	0.657650351524353
telomeric	2425000	chr11	3800000	2425000	3800000	1
centromeric	4675000	chr11	3800000	3800000	4675000	1
telomeric	4675000	chr11	4775000	4675000	4775000	0.9972190856933594
centromeric	5125000	chr11	4775000	4775000	5125000	0.9972190856933594
telomeric	5125000	chr11	5725000	5125000	5725000	0.9999997615814209
centromeric	5875000	chr11	5725000	5725000	5875000	0.9999997615814209
telomeric	5875000	chr11	6100000	5875000	6100000	0.9999998807907104
centromeric	6475000	chr11	6100000	6100000	6475000	0.9999998807907104
telomeric	6475000	chr11	7825000	6475000	7825000	1
centromeric	8725000	chr11	7825000	7825000	8725000	1
telomeric	8725000	chr11	10400000	8725000	10400000	0.9984018206596375
centromeric	11875000	chr11	10400000	10400000	11875000	0.9984018206596375
telomeric	11875000	chr11	13800000	11875000	13800000	0.9999806880950928
centromeric	14175000	chr11	13800000	13800000	14175000	0.9999806880950928
telomeric	14175000	chr11	15350000	14175000	15350000	0.9795652627944946
centromeric	16575000	chr11	15350000	15350000	16575000	0.9795652627944946
telomeric	16575000	chr11	16775000	16575000	16775000	0.9999903440475464
centromeric	17275000	chr11	16775000	16775000	17275000	0.9999903440475464
telomeric	17275000	chr11	18100000	17275000	18100000	1
centromeric	19875000	chr11	18100000	18100000	19875000	1
telomeric	19875000	chr11	19975000	19875000	19975000	0.9949827194213867
centromeric	20075000	chr11	19975000	19975000	20075000	0.9949827194213867
telomeric	20075000	chr11	20250000	20075000	20250000	0.9985558390617371
centromeric	20675000	chr11	20250000	20250000	20675000	0.9985558390617371
telomeric	20675000	chr11	22150000	20675000	22150000	1
centromeric	22375000	chr11	22150000	22150000	22375000	1
telomeric	22375000	chr11	22475000	22375000	22475000	0.9996432065963745
centromeric	23175000	chr11	22475000	22475000	23175000	0.9996432065963745
telomeric	23175000	chr11	23350000	23175000	23350000	0.9999929666519165
centromeric	23525000	chr11	23350000	23350000	23525000	0.9999929666519165
telomeric	23525000	chr11	24975000	23525000	24975000	1
centromeric	25625000	chr11	24975000	24975000	25625000	1
telomeric	25625000	chr11	26000000	25625000	26000000	0.9999934434890747
centromeric	26725000	chr11	26000000	26000000	26725000	0.9999934434890747
telomeric	26725000	chr11	27600000	26725000	27600000	1
centromeric	28375000	chr11	27600000	27600000	28375000	1
telomeric	28375000	chr11	28475000	28375000	28475000	0.9994974136352539
centromeric	29575000	chr11	28475000	28475000	29575000	0.9994974136352539
telomeric	29575000	chr11	30200000	29575000	30200000	1
centromeric	30875000	chr11	30200000	30200000	30875000	1
telomeric	30875000	chr11	31000000	30875000	31000000	1
centromeric	32525000	chr11	31000000	31000000	32525000	1
telomeric	32525000	chr11	33450000	32525000	33450000	1
centromeric	33575000	chr11	33450000	33450000	33575000	1
telomeric	33575000	chr11	33950000	33575000	33950000	0.9999948740005493
centromeric	34275000	chr11	33950000	33950000	34275000	0.9999948740005493
telomeric	34275000	chr11	34475000	34275000	34475000	1
centromeric	35475000	chr11	34475000	34475000	35475000	1
telomeric	35475000	chr11	36475000	35475000	36475000	0.9996306896209717
centromeric	36725000	chr11	36475000	36475000	36725000	0.9996306896209717
telomeric	36725000	chr11	38300000	36725000	38300000	0.9999988079071045
centromeric	38675000	chr11	38300000	38300000	38675000	0.9999988079071045
telomeric	38675000	chr11	39200000	38675000	39200000	0.9999932050704956
centromeric	40675000	chr11	39200000	39200000	40675000	0.9999932050704956
telomeric	40675000	chr11	42075000	40675000	42075000	0.97672438621521
centromeric	42175000	chr11	42075000	42075000	42175000	0.97672438621521
telomeric	42175000	chr11	42475000	42175000	42475000	0.7912377119064331
centromeric	43625000	chr11	42475000	42475000	43625000	0.7912377119064331
telomeric	43625000	chr11	44200000	43625000	44200000	1
centromeric	44525000	chr11	44200000	44200000	44525000	1
telomeric	44525000	chr11	45300000	44525000	45300000	1
centromeric	45925000	chr11	45300000	45300000	45925000	1
telomeric	45925000	chr11	46975000	45925000	46975000	0.9999674558639526
centromeric	48825000	chr11	46975000	46975000	48825000	0.9999674558639526
telomeric	48825000	chr11	49300000	48825000	49300000	1
centromeric	50275000	chr11	49300000	49300000	50275000	1
telomeric	50275000	chr11	51025000	50275000	51025000	1
centromeric	51675000	chr11	51025000	51025000	51675000	1
telomeric	51675000	chr11	52050000	51675000	52050000	0.9999411106109619
centromeric	52325000	chr11	52050000	52050000	52325000	0.9999411106109619
telomeric	52325000	chr11	52850000	52325000	52850000	0.8751022219657898
centromeric	53475000	chr11	52850000	52850000	53475000	0.8751022219657898
telomeric	53475000	chr11	54200000	53475000	54200000	1
centromeric	54875000	chr11	54200000	54200000	54875000	1
telomeric	54875000	chr11	55950000	54875000	55950000	1
centromeric	56125000	chr11	55950000	55950000	56125000	1
telomeric	56125000	chr11	56500000	56125000	56500000	1
centromeric	57625000	chr11	56500000	56500000	57625000	1
telomeric	57625000	chr11	58600000	57625000	58600000	1
centromeric	59325000	chr11	58600000	58600000	59325000	1
telomeric	59325000	chr11	59700000	59325000	59700000	1
centromeric	60125000	chr11	59700000	59700000	60125000	1
telomeric	60125000	chr11	60700000	60125000	60700000	1
centromeric	60925000	chr11	60700000	60700000	60925000	1
telomeric	60925000	chr11	61300000	60925000	61300000	1
centromeric	61775000	chr11	61300000	61300000	61775000	1
telomeric	61775000	chr11	62100000	61775000	62100000	1
centromeric	62575000	chr11	62100000	62100000	62575000	1
telomeric	62575000	chr11	63600000	62575000	63600000	0.7008472681045532
centromeric	63775000	chr11	63600000	63600000	63775000	0.7008472681045532
telomeric	63775000	chr11	64300000	63775000	64300000	0.9999964237213135
centromeric	64575000	chr11	64300000	64300000	64575000	0.9999964237213135
telomeric	64575000	chr11	65125000	64575000	65125000	0.9999990463256836
centromeric	65225000	chr11	65125000	65125000	65225000	0.9999990463256836
telomeric	65225000	chr11	65500000	65225000	65500000	1
centromeric	65775000	chr11	65500000	65500000	65775000	1
telomeric	65775000	chr11	66300000	65775000	66300000	1
centromeric	67025000	chr11	66300000	66300000	67025000	1
telomeric	67025000	chr11	67525000	67025000	67525000	0.8115333318710327
centromeric	68375000	chr11	67525000	67525000	68375000	0.8115333318710327
telomeric	68375000	chr11	68750000	68375000	68750000	1
centromeric	69825000	chr11	68750000	68750000	69825000	1
telomeric	69825000	chr11	70300000	69825000	70300000	1
centromeric	70625000	chr11	70300000	70300000	70625000	1
telomeric	70625000	chr11	71400000	70625000	71400000	1
centromeric	72575000	chr11	71400000	71400000	72575000	1
telomeric	72575000	chr11	72775000	72575000	72775000	0.9994520545005798
centromeric	72925000	chr11	72775000	72775000	72925000	0.9994520545005798
telomeric	72925000	chr11	73800000	72925000	73800000	1
centromeric	74725000	chr11	73800000	73800000	74725000	1
telomeric	74725000	chr11	74850000	74725000	74850000	1
centromeric	75225000	chr11	74850000	74850000	75225000	1
telomeric	75225000	chr11	76350000	75225000	76350000	0.9900818467140198
centromeric	76525000	chr11	76350000	76350000	76525000	0.9900818467140198
telomeric	76525000	chr11	77300000	76525000	77300000	1
centromeric	77925000	chr11	77300000	77300000	77925000	1
telomeric	77925000	chr11	78600000	77925000	78600000	1
centromeric	78825000	chr11	78600000	78600000	78825000	1
telomeric	78825000	chr11	79100000	78825000	79100000	1
centromeric	79725000	chr11	79100000	79100000	79725000	1
telomeric	79725000	chr11	80075000	79725000	80075000	0.9942560791969299
centromeric	80175000	chr11	80075000	80075000	80175000	0.9942560791969299
telomeric	80175000	chr11	81325000	80175000	81325000	0.9959176182746887
centromeric	81475000	chr11	81325000	81325000	81475000	0.9959176182746887
telomeric	81475000	chr11	82050000	81475000	82050000	1
centromeric	83475000	chr11	82050000	82050000	83475000	1
telomeric	83475000	chr11	83700000	83475000	83700000	1
centromeric	84125000	chr11	83700000	83700000	84125000	1
telomeric	84125000	chr11	84425000	84125000	84425000	0.9913089275360107
centromeric	84875000	chr11	84425000	84425000	84875000	0.9913089275360107
telomeric	84875000	chr11	85050000	84875000	85050000	0.9998952150344849
centromeric	85225000	chr11	85050000	85050000	85225000	0.9998952150344849
telomeric	85225000	chr11	85550000	85225000	85550000	0.9999973773956299
centromeric	85775000	chr11	85550000	85550000	85775000	0.9999973773956299
telomeric	85775000	chr11	86150000	85775000	86150000	1
centromeric	86925000	chr11	86150000	86150000	86925000	1
telomeric	86925000	chr11	87200000	86925000	87200000	1
centromeric	87425000	chr11	87200000	87200000	87425000	1
telomeric	87425000	chr11	87700000	87425000	87700000	1
centromeric	88225000	chr11	87700000	87700000	88225000	1
telomeric	88225000	chr11	88500000	88225000	88500000	1
centromeric	88775000	chr11	88500000	88500000	88775000	1
telomeric	88775000	chr11	89800000	88775000	89800000	1
centromeric	90225000	chr11	89800000	89800000	90225000	1
telomeric	90225000	chr11	91075000	90225000	91075000	0.6920944452285767
centromeric	91225000	chr11	91075000	91075000	91225000	0.6920944452285767
telomeric	91225000	chr11	91975000	91225000	91975000	0.9999839067459106
centromeric	94225000	chr11	91975000	91975000	94225000	0.9999839067459106
telomeric	94225000	chr11	94800000	94225000	94800000	0.9999065399169922
centromeric	95275000	chr11	94800000	94800000	95275000	0.9999065399169922
telomeric	95275000	chr11	95750000	95275000	95750000	0.9768871665000916
centromeric	95925000	chr11	95750000	95750000	95925000	0.9768871665000916
telomeric	95925000	chr11	96450000	95925000	96450000	1
centromeric	97025000	chr11	96450000	96450000	97025000	1
telomeric	97025000	chr11	97150000	97025000	97150000	0.9990293979644775
centromeric	97575000	chr11	97150000	97150000	97575000	0.9990293979644775
telomeric	97575000	chr11	98200000	97575000	98200000	0.9994003772735596
centromeric	98825000	chr11	98200000	98200000	98825000	0.9994003772735596
telomeric	98825000	chr11	99700000	98825000	99700000	1
centromeric	100425000	chr11	99700000	99700000	100425000	1
telomeric	100425000	chr11	100750000	100425000	100750000	0.9999933242797852
centromeric	101125000	chr11	100750000	100750000	101125000	0.9999933242797852
telomeric	101125000	chr11	101475000	101125000	101475000	0.9999978542327881
centromeric	101575000	chr11	101475000	101475000	101575000	0.9999978542327881
telomeric	101575000	chr11	101900000	101575000	101900000	0.9999709129333496
centromeric	102625000	chr11	101900000	101900000	102625000	0.9999709129333496
telomeric	102625000	chr11	103525000	102625000	103525000	1
centromeric	103725000	chr11	103525000	103525000	103725000	1
telomeric	103725000	chr11	103850000	103725000	103850000	0.9999816417694092
centromeric	103975000	chr11	103850000	103850000	103975000	0.9999816417694092
telomeric	103975000	chr11	104125000	103975000	104125000	0.9999260902404785
centromeric	104375000	chr11	104125000	104125000	104375000	0.9999260902404785
telomeric	104375000	chr11	104900000	104375000	104900000	1
centromeric	105475000	chr11	104900000	104900000	105475000	1
telomeric	105475000	chr11	106125000	105475000	106125000	1
centromeric	106325000	chr11	106125000	106125000	106325000	1
telomeric	106325000	chr11	106450000	106325000	106450000	0.9988604784011841
centromeric	106675000	chr11	106450000	106450000	106675000	0.9988604784011841
telomeric	106675000	chr11	106800000	106675000	106800000	0.9978016018867493
centromeric	107125000	chr11	106800000	106800000	107125000	0.9978016018867493
telomeric	107125000	chr11	107400000	107125000	107400000	1
centromeric	107525000	chr11	107400000	107400000	107525000	1
telomeric	107525000	chr11	108550000	107525000	108550000	1
centromeric	108925000	chr11	108550000	108550000	108925000	1
telomeric	108925000	chr11	109050000	108925000	109050000	0.9997100234031677
centromeric	109175000	chr11	109050000	109050000	109175000	0.9997100234031677
telomeric	109175000	chr11	110100000	109175000	110100000	1
centromeric	110375000	chr11	110100000	110100000	110375000	1
telomeric	110375000	chr11	110850000	110375000	110850000	0.9999995231628418
centromeric	111175000	chr11	110850000	110850000	111175000	0.9999995231628418
telomeric	111175000	chr11	111275000	111175000	111275000	0.9973551034927368
centromeric	113175000	chr11	111275000	111275000	113175000	0.9973551034927368
telomeric	113175000	chr11	113350000	113175000	113350000	1
centromeric	113775000	chr11	113350000	113350000	113775000	1
telomeric	113775000	chr11	114300000	113775000	114300000	0.9999997615814209
centromeric	114825000	chr11	114300000	114300000	114825000	0.9999997615814209
telomeric	114825000	chr11	115050000	114825000	115050000	1
